"GeneSymbol","PValue","FDR","FoldChange","Direction","Sui1","Sui2","Sui3","Ctrl1","Ctrl2","Ctrl3","logFC"
"OSBPL1A",0.0017280026191,0.021533816,8.4256277,"down",9.316959,9.274607,8.11914,12.071075,12.136124,11.7278595,-3.07478416949259
"SCYL3",0.0017304863104,0.021546637,7.7974952,"up",6.522664,6.8832607,7.07096,3.460062,3.5396552,4.5881352,2.96301075950217
"PPP1R36",0.0017311517203,0.021546637,3.2359082,"up",4.6271152,4.1363263,4.7730937,2.6810987,3.0586958,2.7142286,1.69417068030085
"PPP4C",0.0017338262579,0.021559142,8.5051273,"up",13.6719265,12.943605,14.347946,10.462725,10.7369995,10.4987545,3.08833282950468
"SYNPO",0.0017342778516,0.021559142,2.9804902,"up",6.2396035,5.961371,6.508747,4.5490704,4.493687,4.9403152,1.5755496296635
"E2F5",0.0017382045489,0.021594748,3.8905081,"up",8.541604,8.816486,8.8833885,6.3185587,7.123337,6.919707,1.95995858335572
"BEX1",0.0017435620191,0.021634858,4.6778326,"down",8.15263,7.590529,7.4856973,10.022464,10.31314,9.570773,-2.2258402346123
"HEPACAM",0.001745554934,0.021646372,3.2635446,"up",4.6691947,3.9491599,4.203125,2.40226,2.5856717,2.7142286,1.7064397554837
"CSTA",0.0017509471548,0.021700001,189.111825,"up",15.631241,16.223732,15.821205,8.91758,6.3744607,9.69485,7.56309576636477
"ZDHHC12",0.0017527730857,0.021709392,9.3460121,"up",7.2759633,7.1874795,7.0732374,3.9991088,3.188406,4.6761127,3.22435090501768
"IRF9",0.0017573605867,0.021736478,7.1312587,"up",9.998963,10.006796,10.393509,7.0253925,6.8610363,8.010369,2.83415674146291
"MEF2D",0.0017576113121,0.021736478,93.8630911,"down",7.6016684,7.0951824,6.61531,12.935431,15.322477,12.711711,-6.55248606687947
"PSMA1",0.0017639488426,0.021736478,4.3444629,"up",11.708509,12.092329,11.743246,9.840569,9.2365055,10.109476,2.11917782965127
"SLC35B2",0.0017646259707,0.021736478,2.8516007,"up",6.460526,6.3994007,7.0058603,5.231239,5.002746,5.096486,1.51177198021785
"MYO18B",0.0017646610693,0.021736478,4.3305812,"up",12.560364,12.558536,12.76958,10.433544,11.02917,10.082084,2.11456065961454
"KCTD13",0.001765608274,0.021736478,5.6828668,"up",6.445519,5.927391,6.685907,3.5804389,3.6056538,4.3528676,2.50661890063796
"PAICS",0.0017656546469,0.021736478,7.5352889,"up",7.3802056,8.159087,7.8727064,4.8268056,4.3698006,5.4744043,2.91366282524146
"MCCD1",0.0017667238597,0.021736478,6.8133164,"up",6.1936536,5.53782,6.3599954,3.6011968,3.470972,2.7142286,2.76835720487427
"BDKRB1",0.0017700078722,0.021745511,4.4567592,"up",12.595081,12.51403,12.612747,10.276363,10.002769,10.974741,2.15599501382228
"PRKACG",0.0017704035413,0.021745511,4.0007958,"down",3.2776365,3.6009731,3.0903647,5.0829964,5.1138296,5.7730093,-2.00028699563044
"CTAGE5",0.0017706676458,0.021745511,2.6004391,"up",3.756327,4.250374,4.3198533,2.8344204,2.6416395,2.7142286,1.37875525167886
"RGPD2",0.0017756481202,0.021785702,3.1882054,"up",4.919756,4.768616,4.6238265,3.1456525,3.4340837,2.7142286,1.67274457789039
"PRRT2",0.0017760840337,0.021785702,4.459525,"up",4.341013,4.5865564,5.2659464,2.40226,2.606357,2.7142286,2.15689005170635
"ASMT",0.0017850473059,0.02186925,4.4749454,"up",6.7737145,5.836791,6.586096,4.2141066,4.3503447,4.14654,2.16187007977806
"TSPAN15",0.0017889214,0.021903511,16.8935583,"up",12.930935,13.410227,13.463404,9.726437,9.703766,8.139159,4.07840133072859
"C5orf45",0.001795456861,0.021969592,6.3954396,"up",5.4006605,4.4804473,5.5884504,2.40226,2.321939,2.7142286,2.67704352829266
"CPEB2",0.0017964802564,0.021969592,3.1612029,"up",6.6499043,7.259842,7.325487,5.295641,5.5219574,5.436214,1.66047363677024
"PDZD9",0.0018027311563,0.021976596,3.9747224,"down",2.4719083,2.4393156,2.5298138,4.147605,4.2614484,5.0045466,-1.99085410413826
"HSD11B2",0.001802981662,0.021976596,3.4124147,"up",6.9535475,6.284292,6.9809084,5.0550714,5.0342155,4.817082,1.77079298349035
"LYRM2",0.0018032325149,0.021976596,2.5579758,"up",8.394483,8.33975,8.591469,6.9934964,6.8556643,7.4115334,1.35500261551543
"SLC29A1",0.0018036967276,0.021976596,8.3048691,"up",7.322734,7.4981284,7.83947,4.939312,4.8278513,3.7312968,3.05395742884158
"FSD1",0.001803713246,0.021976596,3.0051733,"up",4.2237043,3.715159,4.3062015,2.40226,2.3662317,2.7142286,1.5874481895526
"TMEM106B",0.0018048848275,0.021976596,5.0811646,"up",7.0631843,8.014848,7.896464,5.1036615,5.3756557,5.4597015,2.34515919976983
"RPAIN",0.0018067843764,0.021976596,2.2654877,"up",12.232483,11.96213,11.980884,10.763815,10.725852,11.146365,1.17982165805626
"TIAL1",0.0018088954078,0.021989114,7.9337575,"up",6.6528606,7.5464897,7.496071,4.3259673,3.7164915,4.6889496,2.98800430132815
"PHACTR4",0.0018104969395,0.021995428,3.6033557,"down",5.047741,5.457133,4.590739,6.8434362,6.9146886,6.8855114,-1.84934107233006
"PHF12",0.0018117253093,0.021997202,5.8786145,"up",6.852798,6.2435427,6.643473,4.3639116,3.4316254,4.2778482,2.55547617385239
"EFS",0.0018129131528,0.021998483,2.0657218,"down",4.391337,4.211146,4.5865564,5.619657,5.398967,5.3103533,-1.04664597308706
"EEF1E1",0.001814657476,0.022002856,97.6333187,"down",4.987874,5.094378,5.135208,10.574508,13.457433,11.013424,-6.60930166603897
"COG1",0.0018164132174,0.022002856,2.0384746,"up",11.333477,11.035343,11.148894,9.956657,10.1433,10.335287,1.02748998052902
"INF2",0.0018165211545,0.022002856,2.8772678,"up",12.004645,11.848672,11.357915,10.0946865,10.33824,10.204207,1.5246995053148
"NRG4",0.0018178773362,0.022006168,5.0358434,"up",6.676288,6.3791847,6.6799917,3.7048745,4.289276,4.7446136,2.33223342015856
"CYP2W1",0.0018217867428,0.022040366,9.3108615,"down",4.5974526,4.5515556,3.5617523,7.797567,7.6656055,6.904332,-3.21891466126165
"C2orf43",0.0018256950621,0.022057334,4.6796377,"up",4.240136,5.098549,5.1073704,2.40226,2.6503763,2.7142286,2.22639683992701
"SLC19A1",0.0018262222646,0.022057334,3.7422315,"up",4.630108,3.929034,4.632528,2.40226,2.363485,2.7142286,1.90389880859777
"RIPK1",0.0018264449026,0.022057334,3.2080671,"up",6.2862754,6.625863,6.9143634,5.1899467,4.8762255,4.7152166,1.68170431754871
"PURG",0.0018283585261,0.022063043,8.0633876,"up",6.3518534,7.0173407,7.0445333,3.2569408,4.4281034,3.694525,3.01138607286653
"GPBAR1",0.0018296845056,0.022063043,3.6234258,"up",10.068576,10.011822,10.343577,8.314402,7.869174,8.668336,1.85735435132056
"POGZ",0.0018312039625,0.022063043,5.9608741,"down",5.4438457,5.221122,4.4989786,7.322734,7.551127,8.016657,-2.57552390237705
"PHC2",0.0018379813996,0.022117805,19.0659917,"up",14.54345,13.853783,15.744843,10.265694,10.811359,10.306234,4.25292966835698
"XKRY2",0.0018394432222,0.022122298,8.0925232,"up",6.115108,4.7656837,5.6074047,2.40226,2.321939,2.7142286,3.01658959642172
"PAX1",0.0018412113813,0.022130468,2.9177719,"down",6.0584445,6.111598,5.9184885,7.8467793,7.698103,7.17825,-1.54486710340607
"C9orf69",0.0018429464747,0.022138231,56.8161578,"down",6.8644476,6.3861923,6.432352,11.502718,13.944793,11.720169,-5.82822936727527
"SIAH1",0.0018446765214,0.022145925,3.0155423,"up",7.052988,7.662887,7.6648006,5.9910917,5.8826365,5.729695,1.59241747249597
"DDX21",0.0018465393818,0.022155202,8.5980039,"down",7.3609977,7.091282,5.983267,9.994633,9.902179,9.85074,-3.10400176471868
"NOX5",0.0018490500812,0.022172238,5.9472709,"up",5.470011,5.7568345,6.1010447,3.7492619,3.1477163,2.7142286,2.57222779240914
"VOPP1",0.001853049636,0.022180939,2.4653848,"up",14.829233,14.686215,15.086833,13.6088705,13.772591,13.315381,1.30181284162361
"PBXIP1",0.0018544229809,0.022184313,3.2798468,"up",8.380661,8.301197,8.999218,6.9122157,6.937387,6.690588,1.71362842885492
"C2orf18",0.0018595092541,0.022219004,2.3693882,"up",6.671647,6.447135,6.396831,4.99147,5.289925,5.5006742,1.24451458875661
"OR10A4",0.0018628939127,0.022227079,2.5307506,"up",4.0513015,4.089954,4.331368,2.6059568,3.133742,2.7142286,1.33956533997654
"ZBTB38",0.0018633036332,0.022227079,9.6483996,"down",9.705584,9.429589,8.375884,12.476064,12.750272,12.09559,-3.27028965941461
"BTNL9",0.0018650850805,0.022227079,4.1182893,"down",5.518874,5.2982073,5.9734044,7.5738645,7.3358717,8.006885,-2.04204517941536
"C17orf72",0.0018658138446,0.022227079,7.0266888,"up",14.891468,14.449795,15.575992,12.140463,12.518871,11.819386,2.81284500548668
"KCNC3",0.0018675312557,0.022227079,6.175212,"up",12.147847,12.160353,12.381718,9.629627,10.198687,8.982138,2.62648866642987
"TMEM219",0.0018691913736,0.022230143,17.7908615,"up",9.35891,8.551346,9.25786,3.8979905,5.5434036,5.2675285,4.15306446786932
"MLC1",0.0018726847497,0.022258665,4.7126456,"up",5.4585795,5.7754717,6.438908,3.8373387,3.483842,3.6421669,2.23653719199467
"TM2D2",0.0018840724393,0.022380931,4.7942298,"up",7.6708727,7.7878222,8.145014,5.356451,5.306385,6.1569757,2.26129906279904
"TMEFF2",0.0018859427692,0.022381536,3.46533,"up",5.9328575,5.4744043,5.7417774,3.5332775,3.9978645,4.238919,1.79299274534777
"C17orf89",0.0018863257305,0.022381536,5.0274111,"down",7.903958,8.240803,8.45229,10.263846,11.082803,10.239849,-2.32981566549669
"CHEK2",0.0018879007763,0.022387155,2.6758377,"up",8.430307,8.491546,8.698045,6.9769316,6.9104514,7.4725432,1.41999061354812
"AKNAD1",0.0018913645151,0.022415151,4.3133324,"up",5.2493143,5.139375,5.4286146,3.107429,3.6692376,2.7142286,2.10880289932147
"SRM",0.0018950891878,0.022435103,2.6073074,"up",7.5279884,7.413684,7.935852,6.05078,6.4113684,6.267694,1.38256068579302
"NUP133",0.0018952556909,0.022435103,4.2181789,"up",9.065964,9.963262,9.545474,7.3079863,7.3511744,7.6856785,2.07662028353121
"IFITM1",0.0018972667649,0.022445836,3.559904,"down",12.071075,11.889817,11.45905,13.752766,13.867022,13.295669,-1.83183833653118
"LRRC3B",0.0019037795614,0.022509785,19.2183708,"down",6.427976,6.067913,4.6842866,9.993077,10.420767,9.559574,-4.26441413451699
"CCNL2",0.0019107999735,0.022575139,7.553684,"up",7.759217,7.231468,7.955453,4.181718,4.663872,5.3490067,2.91718043149206
"ARAF",0.0019115284171,0.022575139,4.637516,"up",8.645599,8.0783205,8.558544,6.1752477,5.804196,6.662963,2.21335225921718
"RNF144A",0.0019141368541,0.022592817,2.0325262,"up",7.686052,7.790486,7.842215,6.9777007,6.755222,6.5160084,1.02327394928257
"LDHA",0.0019185209045,0.02263142,9.8772585,"up",11.284906,12.553246,12.126102,8.658453,8.243256,9.150213,3.30411066759002
"C10orf71",0.0019230872113,0.022662538,4.354039,"up",13.288025,13.079789,13.920231,11.344816,11.542181,11.033985,2.12235433009263
"NCAM1",0.0019255571822,0.022662538,4.2380136,"down",3.4061775,2.4393156,3.1270516,5.078337,5.052607,5.0917654,-2.08338821739887
"CCT3",0.0019256743532,0.022662538,6.8292376,"up",8.267641,9.453337,9.195812,6.0295534,6.118369,6.453694,2.7717245284286
"SPEF2",0.0019404020526,0.02278375,5.3494612,"down",4.889661,5.160709,4.062905,7.0309224,7.2185674,7.121966,-2.41939358997492
"AQP10",0.001950712863,0.022850981,9.3736483,"down",12.487055,12.3801,11.251289,15.639803,14.916946,15.247527,-3.22861066580429
"CARD9",0.0019514328545,0.022850981,3.6607792,"down",5.2157197,4.955888,5.024026,6.851701,7.402145,6.55824,-1.87215076007474
"PGAP3",0.0019520862869,0.022850981,3.0285205,"up",4.94247,4.8707104,5.299469,3.2500722,3.2733707,3.793367,1.598613177
"DYSF",0.0019523256423,0.022850981,4.1360298,"up",9.431776,9.206027,9.829112,7.653919,7.6625843,7.005672,2.04824658027503
"DNAJC15",0.0019523932105,0.022850981,2.3641054,"up",10.788215,10.769698,10.802879,9.436947,9.882036,9.317926,1.24129435728684
"RAD9A",0.0019538898961,0.022850981,2.8080216,"up",7.1635613,7.435615,7.7930593,5.8072505,6.1424704,5.9738526,1.48955403325395
"ZBTB16",0.0019547820191,0.022850981,16.8946173,"down",8.446406,8.302916,7.3062787,12.405929,12.650326,11.234821,-4.07849176556395
"TMEM107",0.0019555581741,0.022850981,3.8474632,"up",8.56994,8.1248,8.797847,6.5440264,6.2414804,6.8753576,1.94390752761095
"CDHR2",0.0019565362841,0.022850981,5.4036575,"up",5.3899307,5.3679714,6.007665,3.6278753,3.1216545,2.7142286,2.43393623522787
"IL17RC",0.0019602471528,0.022850981,3.250168,"up",7.3411465,7.146985,7.3201337,5.6243773,5.149831,5.932514,1.70051429244961
"TRIM32",0.0019614263856,0.022850981,7.8033065,"up",7.790486,7.919589,7.9182367,4.166599,4.993641,5.575815,2.96408556761013
"CLCN6",0.0019626732768,0.022850981,3.0007614,"up",4.5540633,4.6284833,4.522294,2.8207622,3.413864,2.7142286,1.5853286102652
"TMEM39B",0.0019634040148,0.022850981,3.084699,"up",9.968346,9.388748,9.770725,7.9453373,7.9272456,8.379847,1.62512972036549
"FAHD2A",0.0019649901344,0.022850981,5.8998722,"up",6.802417,6.3176236,7.081506,3.751038,4.6935525,4.074905,2.56068370389428
"BUB1",0.0019652405931,0.022850981,2.1058587,"up",9.903205,10.118661,9.85424,8.64006,8.960025,9.052795,1.07440863691053
"CYP2C8",0.0019677753139,0.022867372,5.9915933,"up",6.9666696,8.0421095,7.9344444,5.0102677,4.9114857,5.272651,2.58293969923286
"CBX1",0.0019696304315,0.022875851,9.6346737,"down",5.5494623,5.888277,5.6624413,8.328019,9.818048,8.758821,-3.26823580722019
"RALGAPA2",0.0019709851571,0.022878511,7.8933167,"down",3.436791,3.4747624,2.5298138,5.8001394,6.6753697,5.907753,-2.98063163499124
"SUPT3H",0.0019726116716,0.022884322,2.4372594,"up",5.322221,5.106089,5.4219265,3.766561,3.9427345,4.2851615,1.28525980673536
"CCDC116",0.0019748686318,0.022888841,2.5571747,"down",4.6142426,4.8070273,4.3604426,5.7219095,5.9290724,6.1943827,-1.35455072538758
"TXLNG",0.0019752535289,0.022888841,7.0517743,"down",5.915964,5.8245316,4.8129845,8.290745,8.068999,8.647695,-2.81798630031301
"UBE2V2",0.0019767223037,0.02289281,7.9383793,"up",8.954868,9.715892,9.600359,6.099224,6.0879745,7.117387,2.9888444967237
"DUSP23",0.0019800060751,0.022900617,2.3971327,"up",7.958565,7.598424,8.136556,6.485881,6.720623,6.7031116,1.26130977562569
"MED22",0.0019806700319,0.022900617,6.0492851,"down",3.4139376,3.6420002,3.9474182,5.850733,6.034371,6.908546,-2.59676465583742
"ZC3HC1",0.0019811853958,0.022900617,2.7375225,"up",7.6824584,7.4750404,7.998896,6.068408,6.211079,6.5182953,1.45287082243254
"NOL7",0.0019819033431,0.022900617,2.6693587,"down",8.3369465,8.041437,7.812839,9.248598,9.511595,9.680509,-1.41649318331426
"MDH2",0.0019836686748,0.022907667,2.0072011,"up",12.128928,11.852082,12.196449,11.07138,11.203779,10.8867445,1.00518516649549
"MYO1D",0.0019869284913,0.022919592,27.97369,"down",4.8076973,4.707108,5.0458407,8.937934,10.980138,9.06057,-4.80599866666972
"TNNT1",0.0019933120696,0.022972335,2.4189082,"up",11.092231,11.223016,10.918945,9.899502,10.00952,9.502102,1.27435601862837
"GCNT4",0.0019937613451,0.022972335,3.2185276,"down",4.0605173,4.0266733,3.4702885,5.5732193,5.7558413,5.287621,-1.68640084051529
"AADACL3",0.0019949191548,0.022972653,9.2649329,"up",6.253789,6.2770805,4.963738,2.40226,2.7427773,2.7142286,3.21178052777032
"HRASLS5",0.0019994154659,0.023011393,3.7810798,"up",4.4917784,4.0242834,4.8956866,2.40226,2.5388649,2.7142286,1.91879829784389
"AAMP",0.0020037295652,0.023036126,4.0700598,"up",4.6412563,4.1384106,5.058798,2.40226,2.6468263,2.7142286,2.02504999167325
"GOPC",0.002005339575,0.023036126,8.4807902,"down",6.193065,5.7601404,4.9266825,8.893664,8.278795,8.960025,-3.08419869456547
"ANGPT4",0.0020071058706,0.023036126,2.3952908,"down",3.74812,4.138113,3.799215,5.07369,5.403159,4.9892015,-1.26020081681741
"OSTC",0.0020083648414,0.023036126,4.5714862,"up",9.230392,9.907897,9.884503,7.5366545,7.0924687,7.815679,2.19266326480212
"CCDC104",0.0020140640674,0.023050564,4.8313649,"up",13.212863,13.03614,13.514786,11.0466175,11.440353,10.459526,2.27243081976226
"COMMD4",0.0020159942209,0.023050564,5.7946175,"up",5.2795687,5.0666537,6.147927,3.1272714,3.0485091,2.7142286,2.53471343274757
"MAGI3",0.0020162056243,0.023050564,2.7114091,"up",6.4414444,6.384848,6.8390174,5.233222,4.83453,5.2804294,1.43904280480732
"CTBP1",0.0020171919176,0.023050564,4.0448725,"up",4.035455,4.5720725,4.9284725,2.40226,2.3712287,2.7142286,2.01609422762021
"ZNF644",0.0020176035787,0.023050564,3.0638041,"down",5.5083275,6.183194,5.815408,7.243085,7.6340427,7.475774,-1.61532405411867
"STMN2",0.0020180481602,0.023050564,2.5293147,"down",7.402705,7.637081,7.1722293,8.592038,9.002327,8.63389,-1.33874654980606
"TTC30A",0.0020181538754,0.023050564,5.4639469,"up",8.531627,8.889883,8.727735,6.1775637,5.7509894,6.8708615,2.44994346322557
"PPT2",0.0020214927217,0.023050564,58.8955557,"down",4.435746,4.1595874,5.048057,9.340785,11.938016,10.00485,-5.88008686626937
"SP1",0.0020242098751,0.023050564,2.6120943,"down",4.403827,4.26178,4.2259583,5.333938,5.7440386,5.9692097,-1.38520698099101
"AMN1",0.0020245307574,0.023050564,10.3144741,"up",6.895206,7.476448,7.4335313,3.4334853,3.5068922,4.7650127,3.36659835986709
"PNO1",0.0020263402948,0.023050564,2.2311206,"up",9.327841,9.844041,9.752629,8.425461,8.496316,8.5294285,1.15776849848545
"XRCC6",0.0020273947603,0.023050564,8.5062939,"up",7.5504856,8.893664,8.776708,5.236538,5.319322,5.3994055,3.08853070221826
"TEAD3",0.0020278172699,0.023050564,3.578851,"down",3.2211292,3.5936244,3.708068,5.001844,5.730711,5.308756,-1.83949648059816
"FAF1",0.0020280526483,0.023050564,3.1830954,"up",3.8995335,4.340302,4.693303,2.6447294,2.5628893,2.7142286,1.67043039638458
"SNX9",0.0020280800798,0.023050564,5.0544692,"down",3.8116386,4.73141,4.2824335,6.571948,6.9620056,6.3042073,-2.33755959405984
"TFDP2",0.0020289032946,0.023050564,3.5650785,"down",8.207383,8.056769,7.5609355,9.682228,10.099187,9.545474,-1.83393384393813
"EID2B",0.0020317866623,0.023070427,6.3066796,"up",8.735291,7.7815356,8.160926,5.5522137,5.148212,6.006685,2.65688064143285
"MYL12B",0.0020379175452,0.023106188,6.3175011,"up",13.407609,13.817894,13.380692,10.932116,10.252958,11.443059,2.65935401037138
"DTX4",0.0020391327529,0.023106188,10.4778129,"down",3.5647244,3.3848588,3.5516634,6.167304,7.77552,6.7262197,-3.38926570034901
"WASF3",0.002039483497,0.023106188,115.7714011,"down",6.743911,6.4885697,6.41203,12.674428,15.29741,12.238078,-6.8551350995187
"GSS",0.0020413827811,0.02310914,5.0471424,"up",6.290979,6.1475,6.7450094,4.0831723,3.5739143,4.5200014,2.33546679138682
"JAKMIP1",0.0020420179435,0.02310914,2.7764459,"up",4.2032776,4.4540896,4.73141,3.1628501,3.0919807,2.7142286,1.47323928479616
"BRE",0.0020435860593,0.023114016,2.3386014,"up",10.206949,9.83645,9.965227,8.691226,8.601902,9.03856,1.2256459842863
"MPHOSPH8",0.0020525712114,0.023195786,2.5297179,"up",10.872512,10.388672,10.7624655,9.185154,9.253644,9.567922,1.33897651260239
"ABCB11",0.0020530980731,0.023195786,4.4441339,"up",5.1317687,5.388428,5.6243773,3.3696146,3.6050239,2.7142286,2.1519022852139
"TULP3",0.0020629243314,0.023269228,2.9404256,"up",7.4032884,6.831316,7.4423423,5.843747,5.6439557,5.521169,1.55602498722864
"IL8",0.0020630331838,0.023269228,58.6366184,"down",2.4719083,2.7707927,3.623952,9.199315,9.903205,7.385323,-5.87372999989006
"TBATA",0.0020661901069,0.023275912,2.9926124,"up",4.153226,3.9522982,4.6824317,2.737475,2.592036,2.7142286,1.58140543459644
"FST",0.0020680348239,0.023275912,2.1213603,"up",7.160489,7.5120335,7.660242,6.287654,6.3832855,6.406856,1.08498967455921
"DAB2IP",0.0020682064686,0.023275912,9.1799449,"down",5.173188,4.6070495,4.5540633,8.437814,7.1716113,8.320332,-3.19848549429972
"GDE1",0.0020717674102,0.023283663,4.7745338,"up",7.1733265,7.831707,7.8066835,5.4094424,4.917843,5.718352,2.25535987089423
"PSMG2",0.0020722518031,0.023283663,7.4783525,"up",10.129607,10.506537,10.501555,7.50949,6.7869196,8.133128,2.90272047574492
"TGFBR2",0.0020734570179,0.023283663,8.5334889,"down",5.584798,5.7139206,4.3627133,8.233757,8.264844,8.442238,-3.0931357051586
"LCOR",0.0020734774661,0.023283663,2.5811512,"up",10.012964,10.303223,10.417102,8.720336,8.73189,9.177019,1.36801465483794
"C10orf128",0.0020761539809,0.023294644,3.0066531,"up",7.6682463,8.249058,8.147362,6.38022,6.687329,6.232642,1.58815842302329
"POC1A",0.0020767475805,0.023294644,2.7077824,"up",4.5872245,4.107915,4.2030005,2.7313125,3.1412635,2.7142286,1.43711180720891
"MGAT1",0.0020803499714,0.02332218,3.1094024,"up",12.045117,12.081859,11.915054,10.510504,10.682972,9.938642,1.63663733360333
"FAM157A",0.0020855913788,0.023358149,4.5816933,"down",4.1866465,3.1719627,3.9344578,5.863599,6.045668,5.9714427,-2.19588088741203
"LYN",0.0020865245186,0.023358149,2.6106562,"down",4.2231517,4.646274,4.0687084,5.5663443,5.8723087,5.6527185,-1.38441248016592
"CACUL1",0.0020872949116,0.023358149,8.3052945,"down",7.109836,7.041591,6.113179,9.707107,9.371372,10.348221,-3.05403132606322
"SRSF11",0.0020890216745,0.023358149,3.8492463,"down",8.402851,8.868781,8.180084,10.328108,10.171127,10.786209,-1.94457598718408
